Lokalitetsnavn;ObservationsStedNr;ObservationsStedNavn;Dato;Dataleverandør;Dataansvarlig;Beregner;Xutm_Euref89_Zone32;Yutm_Euref89_Zone32;Parameter;Enhed;Resultat;Beregningsmetode;Kontrol;Kvalitet
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20081225";"Miljøcenter Roskilde";"Naturstyrelsen";"MHB";"650366";"6165418";"Vandføring";"m3/s";"4,10328817367554";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20081226";"Miljøcenter Roskilde";"Naturstyrelsen";"MHB";"650366";"6165418";"Vandføring";"m3/s";"3,74499988555908";"Skønnet";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20081227";"Miljøcenter Roskilde";"Naturstyrelsen";"MHB";"650366";"6165418";"Vandføring";"m3/s";"3,62700009346008";"Skønnet";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20081228";"Miljøcenter Roskilde";"Naturstyrelsen";"MHB";"650366";"6165418";"Vandføring";"m3/s";"3,47300004959106";"Skønnet";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20081229";"Miljøcenter Roskilde";"Naturstyrelsen";"MHB";"650366";"6165418";"Vandføring";"m3/s";"3,20717835426331";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20081230";"Miljøcenter Roskilde";"Naturstyrelsen";"MHB";"650366";"6165418";"Vandføring";"m3/s";"3,01398777961731";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20081231";"Miljøcenter Roskilde";"Naturstyrelsen";"MHB";"650366";"6165418";"Vandføring";"m3/s";"2,82079720497131";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090101";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,62760663032532";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090102";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,43441605567932";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090103";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,24122548103333";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090104";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,04803514480591";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090105";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,85484457015991";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090106";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,67994034290314";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090107";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,67138230800629";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090108";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,50861716270447";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090109";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,49674928188324";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090110";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,54930412769318";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090111";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,57605135440826";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090112";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,53980731964111";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090113";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,66417729854584";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090114";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,97530102729797";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090115";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,21421766281128";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090116";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,04395294189453";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090117";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,90370798110962";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090118";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,85431396961212";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090119";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,86999988555908";"Skønnet";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090120";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,6800000667572";"Skønnet";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090121";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,73499989509583";"Skønnet";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090122";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,42407917976379";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090123";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,2688729763031";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090124";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,36580657958984";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090125";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,58346366882324";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090126";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,4229462146759";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090127";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,15477633476257";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090128";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,91279482841492";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090129";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,70160412788391";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090130";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,49436855316162";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090131";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,34302425384521";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090201";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,24137544631958";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090202";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,44380748271942";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090203";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,58194768428802";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090204";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,9746710062027";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090205";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,96765184402466";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090206";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,15400195121765";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090207";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,29002952575684";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090208";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,41365718841553";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090209";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,48031258583069";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090210";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,39295172691345";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090211";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,36665558815002";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090212";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,30408072471619";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090213";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,15482687950134";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090214";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,98549354076386";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090215";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,85840666294098";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090216";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,81604766845703";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090217";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,76882243156433";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090218";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,59160792827606";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090219";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,65363144874573";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090220";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,61268794536591";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090221";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,58064758777618";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090222";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,95716166496277";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090223";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,94423985481262";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090224";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"4,30683755874634";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090225";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"4,02435493469238";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090226";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,87575340270996";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090227";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,73574948310852";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090228";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,42023038864136";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090301";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,1621241569519";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090302";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,0032365322113";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090303";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,99088501930237";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090304";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,86868262290955";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090305";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,71369814872742";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090306";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,53094482421875";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090307";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,44653654098511";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090308";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,51283168792725";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090309";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,83847522735596";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090310";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,84860682487488";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090311";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,74277830123901";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090312";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,62094497680664";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090313";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,04856395721436";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090314";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,21040511131287";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090315";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,44845271110535";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090316";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,53457164764404";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090317";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,73250293731689";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090318";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,84822988510132";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090319";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,57029986381531";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090320";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,22004985809326";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090321";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,96053576469421";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090322";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,79059958457947";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090323";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,71466135978699";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090324";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,84689545631409";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090325";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,66714262962341";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090326";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,46018433570862";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090327";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,71863579750061";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090328";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,07123494148254";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090329";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,89374113082886";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090330";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,63529992103577";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090331";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,45186352729797";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090401";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,32088589668274";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090402";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,20499992370605";"Skønnet";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090403";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,13499999046326";"Skønnet";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090404";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,03500008583069";"Skønnet";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090405";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,88999998569489";"Skønnet";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090406";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,81400561332703";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090407";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,76704430580139";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090408";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,6923485994339";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20090409";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,66657733917236";"Beregnet ud fra referencestation";"FagK";"GODK"
